GeoFIPS,GeoName,LineCode,Description,2024
45900,"Traverse City, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,78.146
45900,"Traverse City, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,92.356
45900,"Traverse City, MI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.561
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",1,RPPs: All items,103.18
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,99.79
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,135.082
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,112.266
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.925
46060,"Tucson, AZ (Metropolitan Statistical Area)",1,RPPs: All items,96.896
46060,"Tucson, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,96.237
46060,"Tucson, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,91.765
46060,"Tucson, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.521
46060,"Tucson, AZ (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.838
46140,"Tulsa, OK (Metropolitan Statistical Area)",1,RPPs: All items,89.214
46140,"Tulsa, OK (Metropolitan Statistical Area)",2,  RPPs: Goods,93.778
46140,"Tulsa, OK (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,68.235
46140,"Tulsa, OK (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,73.856
46140,"Tulsa, OK (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.458
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",1,RPPs: All items,87.722
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.397
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,58.246
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,84.396
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.693
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",1,RPPs: All items,92.108
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",2,  RPPs: Goods,96.179
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",3,  RPPs: Services: Housing,73.833
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",4,  RPPs: Services: Utilities,70.028
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",5,  RPPs: Services: Other,98.974
46340,"Tyler, TX (Metropolitan Statistical Area)",1,RPPs: All items,92.156
46340,"Tyler, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
46340,"Tyler, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,79.911
46340,"Tyler, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,82.904
46340,"Tyler, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",1,RPPs: All items,110.961
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",2,  RPPs: Goods,111.562
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,135.538
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,187.263
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,102.898
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",1,RPPs: All items,92.678
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,99.693
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,66.063
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,131.909
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.754
46660,"Valdosta, GA (Metropolitan Statistical Area)",1,RPPs: All items,88.271
46660,"Valdosta, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.269
46660,"Valdosta, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,58.758
46660,"Valdosta, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.803
46660,"Valdosta, GA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.667
46700,"Vallejo, CA (Metropolitan Statistical Area)",1,RPPs: All items,108.479
46700,"Vallejo, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
46700,"Vallejo, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,142.042
46700,"Vallejo, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,154.993
46700,"Vallejo, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
47020,"Victoria, TX (Metropolitan Statistical Area)",1,RPPs: All items,89.839
47020,"Victoria, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
47020,"Victoria, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,69.318
47020,"Victoria, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,85.271
47020,"Victoria, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
47220,"Vineland, NJ (Metropolitan Statistical Area)",1,RPPs: All items,95.968
47220,"Vineland, NJ (Metropolitan Statistical Area)",2,  RPPs: Goods,99.79
47220,"Vineland, NJ (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,83.883
47220,"Vineland, NJ (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,108.227
47220,"Vineland, NJ (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.925
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC (Metropolitan Statistical Area)",1,RPPs: All items,97.941
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.767
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,99.805
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.579
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.599
47300,"Visalia, CA (Metropolitan Statistical Area)",1,RPPs: All items,99.825
47300,"Visalia, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
47300,"Visalia, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,84.053
47300,"Visalia, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,156.446
47300,"Visalia, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
47380,"Waco, TX (Metropolitan Statistical Area)",1,RPPs: All items,92.55
47380,"Waco, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
47380,"Waco, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,83.531
47380,"Waco, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,80.967
47380,"Waco, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1,RPPs: All items,98.519
47460,"Walla Walla, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.028
47460,"Walla Walla, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,86.579
47460,"Walla Walla, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,94.308
47460,"Walla Walla, WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.472
47580,"Warner Robins, GA (Metropolitan Statistical Area)",1,RPPs: All items,93.789
47580,"Warner Robins, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.269
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,79.172
47580,"Warner Robins, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.135
47580,"Warner Robins, GA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.667
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",1,RPPs: All items,108.884
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",2,  RPPs: Goods,104.847
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,151.134
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,106.7
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",5,  RPPs: Services: Other,102.321
47930,"Waterbury-Shelton, CT (Metropolitan Statistical Area)",1,RPPs: All items,99.778
47930,"Waterbury-Shelton, CT (Metropolitan Statistical Area)",2,  RPPs: Goods,97.33
47930,"Waterbury-Shelton, CT (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,89.111
47930,"Waterbury-Shelton, CT (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,147.562
47930,"Waterbury-Shelton, CT (Metropolitan Statistical Area)",5,  RPPs: Services: Other,102.658
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",1,RPPs: All items,87.057
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",2,  RPPs: Goods,93.73
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,63.13
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,83.652
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,92.927
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",1,RPPs: All items,87.69
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,99.693
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,53.185
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,132.18
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.754
48140,"Wausau, WI (Metropolitan Statistical Area)",1,RPPs: All items,92.651
48140,"Wausau, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.787
48140,"Wausau, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,71.464
48140,"Wausau, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.981
48140,"Wausau, WI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.411
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,89.024
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",2,  RPPs: Goods,96.446
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,52.383
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,94.991
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.651
48300,"Wenatchee-East Wenatchee, WA (Metropolitan Statistical Area)",1,RPPs: All items,103.855
48300,"Wenatchee-East Wenatchee, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.028
48300,"Wenatchee-East Wenatchee, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,114.958
48300,"Wenatchee-East Wenatchee, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,100.591
48300,"Wenatchee-East Wenatchee, WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.472
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",1,RPPs: All items,88.323
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",2,  RPPs: Goods,96.42
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,51.443
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,94.892
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.675
48620,"Wichita, KS (Metropolitan Statistical Area)",1,RPPs: All items,88.946
48620,"Wichita, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,94.027
48620,"Wichita, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,66.245
48620,"Wichita, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.459
48620,"Wichita, KS (Metropolitan Statistical Area)",5,  RPPs: Services: Other,93.816
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",1,RPPs: All items,89.513
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,68.208
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,84.092
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
48680,"Wildwood-The Villages, FL (Metropolitan Statistical Area)",1,RPPs: All items,85.424
48680,"Wildwood-The Villages, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
48680,"Wildwood-The Villages, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,51.733
48680,"Wildwood-The Villages, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.996
48680,"Wildwood-The Villages, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
48700,"Williamsport, PA (Metropolitan Statistical Area)",1,RPPs: All items,92.35
48700,"Williamsport, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,100.684
48700,"Williamsport, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,64.392
48700,"Williamsport, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,107.451
48700,"Williamsport, PA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.726
48900,"Wilmington, NC (Metropolitan Statistical Area)",1,RPPs: All items,96.422
48900,"Wilmington, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.621
48900,"Wilmington, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,93.215
48900,"Wilmington, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.902
48900,"Wilmington, NC (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.186
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",1,RPPs: All items,96.45
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",2,  RPPs: Goods,96.699
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,90.009
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.716
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.797
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",1,RPPs: All items,92.043
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.621
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,71.377
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.421
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.186
49340,"Worcester, MA (Metropolitan Statistical Area)",1,RPPs: All items,102.523
49340,"Worcester, MA (Metropolitan Statistical Area)",2,  RPPs: Goods,97.015
49340,"Worcester, MA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,113.001
49340,"Worcester, MA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,155.206
49340,"Worcester, MA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,101.197
49420,"Yakima, WA (Metropolitan Statistical Area)",1,RPPs: All items,95.545
49420,"Yakima, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.028
49420,"Yakima, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,72.628
49420,"Yakima, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,91.901
49420,"Yakima, WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.472
49620,"York-Hanover, PA (Metropolitan Statistical Area)",1,RPPs: All items,96
49620,"York-Hanover, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,100.684
49620,"York-Hanover, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,79.762
49620,"York-Hanover, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,107.011
49620,"York-Hanover, PA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.726
49660,"Youngstown-Warren, OH (Metropolitan Statistical Area)",1,RPPs: All items,87.394
49660,"Youngstown-Warren, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,93.628
49660,"Youngstown-Warren, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,53.448
49660,"Youngstown-Warren, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,96.292
49660,"Youngstown-Warren, OH (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.939
49700,"Yuba City, CA (Metropolitan Statistical Area)",1,RPPs: All items,104.233
49700,"Yuba City, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
49700,"Yuba City, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,108.279
49700,"Yuba City, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,160.771
49700,"Yuba City, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
49740,"Yuma, AZ (Metropolitan Statistical Area)",1,RPPs: All items,92.706
49740,"Yuma, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,96.237
49740,"Yuma, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,73.776
49740,"Yuma, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.834
49740,"Yuma, AZ (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.838
